timestamp,system,M,size,build_ef,graph,k,search_ef,recall,qps_t,hop,dist,thread
2024-08-02 05:05:56.187,hnsw_pickle,32,10M,300,msspacev,100,400,98.3,250,408.2,16106.5,48
2024-08-02 05:06:02.479,hnsw_pickle,32,10M,300,msspacev,100,500,98.6,204,508.1,19464.7,48
2024-08-02 07:17:28.948,hnsw_pickle,32,10M,500,msspacev,1,1,42.8,2206,8.2,5899.5,48
2024-08-02 07:17:29.600,hnsw_pickle,32,10M,500,msspacev,1,5,74.7,1978,13.8,6208.2,48
2024-08-02 07:17:30.327,hnsw_pickle,32,10M,500,msspacev,1,10,83.5,1771,19.0,6462.2,48
2024-08-02 07:17:31.188,hnsw_pickle,32,10M,500,msspacev,1,20,90.0,1506,29.0,6915.7,48
2024-08-02 07:17:32.184,hnsw_pickle,32,10M,500,msspacev,1,30,93.0,1296,38.9,7348.1,48
2024-08-02 07:17:33.464,hnsw_pickle,32,10M,500,msspacev,1,50,95.6,1004,58.5,8186.1,48
2024-08-02 07:17:35.029,hnsw_pickle,32,10M,500,msspacev,1,70,96.8,819,78.2,9005.6,48
2024-08-02 07:17:36.867,hnsw_pickle,32,10M,500,msspacev,1,90,97.5,695,97.9,9813.4,48
2024-08-02 07:17:38.831,hnsw_pickle,32,10M,500,msspacev,1,100,97.7,649,107.9,10215.0,48
2024-08-02 07:17:41.992,hnsw_pickle,32,10M,500,msspacev,1,200,98.9,403,207.2,14110.8,48
2024-08-02 07:17:46.325,hnsw_pickle,32,10M,500,msspacev,1,300,99.2,293,306.9,17863.7,48
2024-08-02 07:17:51.804,hnsw_pickle,32,10M,500,msspacev,1,400,99.4,231,406.7,21503.0,48
2024-08-02 07:17:58.429,hnsw_pickle,32,10M,500,msspacev,1,500,99.5,191,506.8,25058.4,48
2024-08-02 07:17:59.156,hnsw_pickle,32,10M,500,msspacev,10,10,80.8,1776,19.0,6462.2,48
2024-08-02 07:18:00.024,hnsw_pickle,32,10M,500,msspacev,10,20,88.2,1487,29.0,6915.7,48
2024-08-02 07:18:01.029,hnsw_pickle,32,10M,500,msspacev,10,30,91.6,1281,38.9,7348.1,48
2024-08-02 07:18:02.324,hnsw_pickle,32,10M,500,msspacev,10,50,94.7,991,58.5,8186.1,48
2024-08-02 07:18:03.895,hnsw_pickle,32,10M,500,msspacev,10,70,96.2,815,78.2,9005.6,48
2024-08-02 07:18:05.734,hnsw_pickle,32,10M,500,msspacev,10,90,97.1,694,97.9,9813.4,48
2024-08-02 07:18:07.702,hnsw_pickle,32,10M,500,msspacev,10,100,97.4,650,107.9,10215.0,48
2024-08-02 07:18:10.863,hnsw_pickle,32,10M,500,msspacev,10,200,98.8,402,207.2,14110.8,48
2024-08-02 07:18:15.192,hnsw_pickle,32,10M,500,msspacev,10,300,99.2,294,306.9,17863.7,48
2024-08-02 07:18:20.663,hnsw_pickle,32,10M,500,msspacev,10,400,99.4,231,406.7,21503.0,48
2024-08-02 07:18:27.298,hnsw_pickle,32,10M,500,msspacev,10,500,99.5,191,506.8,25058.4,48
2024-08-02 07:18:29.370,hnsw_pickle,32,10M,500,msspacev,100,100,92.5,650,107.9,10215.0,48
2024-08-02 07:18:32.657,hnsw_pickle,32,10M,500,msspacev,100,200,96.5,399,207.2,14110.8,48
2024-08-02 07:18:37.103,hnsw_pickle,32,10M,500,msspacev,100,300,97.8,292,306.9,17863.7,48
2024-08-02 07:18:42.693,hnsw_pickle,32,10M,500,msspacev,100,400,98.4,230,406.7,21503.0,48
2024-08-02 07:18:49.438,hnsw_pickle,32,10M,500,msspacev,100,500,98.8,190,506.8,25058.4,48
2024-08-02 12:46:28.938,hnsw_pickle,32,1M,100,text2image,1,1,30.0,6639,8.2,272.7,48
2024-08-02 12:46:30.364,hnsw_pickle,32,1M,100,text2image,1,5,59.3,2911,14.0,518.5,48
2024-08-02 12:46:32.426,hnsw_pickle,32,1M,100,text2image,1,10,70.9,2010,19.6,714.8,48
2024-08-02 12:46:35.468,hnsw_pickle,32,1M,100,text2image,1,20,80.6,1346,30.0,1030.5,48
2024-08-02 12:46:39.368,hnsw_pickle,32,1M,100,text2image,1,30,85.3,1048,40.3,1308.6,48
2024-08-02 12:46:44.834,hnsw_pickle,32,1M,100,text2image,1,50,90.1,748,60.6,1810.2,48
2024-08-02 12:46:51.784,hnsw_pickle,32,1M,100,text2image,1,70,92.5,590,80.7,2270.6,48
2024-08-02 12:47:00.114,hnsw_pickle,32,1M,100,text2image,1,90,94.0,491,100.8,2706.4,48
2024-08-02 12:47:09.115,hnsw_pickle,32,1M,100,text2image,1,100,94.6,452,110.9,2917.7,48
2024-08-02 12:47:24.000,hnsw_pickle,32,1M,100,text2image,1,200,97.3,274,211.0,4862.7,48
2024-08-02 12:47:44.393,hnsw_pickle,32,1M,100,text2image,1,300,98.3,198,311.0,6637.3,48
2024-08-02 12:48:10.019,hnsw_pickle,32,1M,100,text2image,1,400,98.8,159,410.8,8303.7,48
2024-08-02 12:48:40.869,hnsw_pickle,32,1M,100,text2image,1,500,99.1,132,510.5,9899.8,48
2024-08-02 12:48:42.807,hnsw_pickle,32,1M,100,text2image,10,10,67.7,2127,19.6,714.8,48
2024-08-02 12:48:45.684,hnsw_pickle,32,1M,100,text2image,10,20,78.2,1428,30.0,1030.5,48
2024-08-02 12:48:49.388,hnsw_pickle,32,1M,100,text2image,10,30,83.4,1107,40.3,1308.6,48
2024-08-02 12:48:54.591,hnsw_pickle,32,1M,100,text2image,10,50,88.7,786,60.6,1810.2,48
2024-08-02 12:49:01.183,hnsw_pickle,32,1M,100,text2image,10,70,91.4,620,80.7,2270.6,48
2024-08-02 12:49:09.112,hnsw_pickle,32,1M,100,text2image,10,90,93.2,515,100.8,2706.4,48
2024-08-02 12:49:17.683,hnsw_pickle,32,1M,100,text2image,10,100,93.9,477,110.9,2917.7,48
2024-08-02 12:49:32.380,hnsw_pickle,32,1M,100,text2image,10,200,97.0,279,211.0,4862.7,48
2024-08-02 12:49:53.244,hnsw_pickle,32,1M,100,text2image,10,300,98.1,196,311.0,6637.3,48
2024-08-02 12:50:19.833,hnsw_pickle,32,1M,100,text2image,10,400,98.7,153,410.8,8303.7,48
2024-08-02 12:50:51.802,hnsw_pickle,32,1M,100,text2image,10,500,99.0,127,510.5,9899.8,48
2024-08-02 12:51:01.087,hnsw_pickle,32,1M,100,text2image,100,100,89.7,459,110.9,2917.7,48
2024-08-02 12:51:16.642,hnsw_pickle,32,1M,100,text2image,100,200,94.9,269,211.0,4862.7,48
2024-08-02 12:51:38.029,hnsw_pickle,32,1M,100,text2image,100,300,96.8,194,311.0,6637.3,48
2024-08-02 12:52:04.977,hnsw_pickle,32,1M,100,text2image,100,400,97.7,153,410.8,8303.7,48
2024-08-02 12:52:37.344,hnsw_pickle,32,1M,100,text2image,100,500,98.3,127,510.5,9899.8,48
2024-08-02 13:12:17.245,hnsw_pickle,32,1M,300,text2image,1,1,32.0,6285,8.5,279.9,48
2024-08-02 13:12:18.666,hnsw_pickle,32,1M,300,text2image,1,5,62.2,2906,14.2,527.6,48
2024-08-02 13:12:20.709,hnsw_pickle,32,1M,300,text2image,1,10,74.0,2010,19.7,726.9,48
2024-08-02 13:12:23.751,hnsw_pickle,32,1M,300,text2image,1,20,83.3,1348,30.0,1051.0,48
2024-08-02 13:12:27.687,hnsw_pickle,32,1M,300,text2image,1,30,87.6,1040,40.1,1337.9,48
2024-08-02 13:12:33.280,hnsw_pickle,32,1M,300,text2image,1,50,91.9,735,60.3,1861.2,48
2024-08-02 13:12:40.362,hnsw_pickle,32,1M,300,text2image,1,70,94.0,577,80.3,2344.8,48
2024-08-02 13:12:48.886,hnsw_pickle,32,1M,300,text2image,1,90,95.3,479,100.3,2801.7,48
2024-08-02 13:12:58.113,hnsw_pickle,32,1M,300,text2image,1,100,95.8,443,110.4,3023.8,48
2024-08-02 13:13:13.848,hnsw_pickle,32,1M,300,text2image,1,200,98.0,257,210.3,5074.7,48
2024-08-02 13:13:35.109,hnsw_pickle,32,1M,300,text2image,1,300,98.8,191,310.1,6943.9,48
2024-08-02 13:14:01.977,hnsw_pickle,32,1M,300,text2image,1,400,99.2,152,409.9,8703.4,48
2024-08-02 13:14:34.302,hnsw_pickle,32,1M,300,text2image,1,500,99.4,126,509.6,10385.7,48
2024-08-02 13:14:36.279,hnsw_pickle,32,1M,300,text2image,10,10,70.4,2082,19.7,726.9,48
2024-08-02 13:14:39.222,hnsw_pickle,32,1M,300,text2image,10,20,80.7,1396,30.0,1051.0,48
2024-08-02 13:14:43.018,hnsw_pickle,32,1M,300,text2image,10,30,85.6,1079,40.1,1337.9,48
2024-08-02 13:14:48.390,hnsw_pickle,32,1M,300,text2image,10,50,90.6,763,60.3,1861.2,48
2024-08-02 13:14:55.225,hnsw_pickle,32,1M,300,text2image,10,70,93.1,598,80.3,2344.8,48
2024-08-02 13:15:03.521,hnsw_pickle,32,1M,300,text2image,10,90,94.6,493,100.3,2801.7,48
2024-08-02 13:15:12.543,hnsw_pickle,32,1M,300,text2image,10,100,95.2,453,110.4,3023.8,48
2024-08-02 13:15:27.997,hnsw_pickle,32,1M,300,text2image,10,200,97.7,264,210.3,5074.7,48
2024-08-02 13:15:49.469,hnsw_pickle,32,1M,300,text2image,10,300,98.6,190,310.1,6943.9,48
2024-08-02 13:16:17.322,hnsw_pickle,32,1M,300,text2image,10,400,99.1,149,409.9,8703.4,48
2024-08-02 13:16:51.742,hnsw_pickle,32,1M,300,text2image,10,500,99.3,118,509.6,10385.7,48
2024-08-02 13:17:01.628,hnsw_pickle,32,1M,300,text2image,100,100,91.2,431,110.4,3023.8,48
2024-08-02 13:17:18.277,hnsw_pickle,32,1M,300,text2image,100,200,95.9,250,210.3,5074.7,48
2024-08-02 13:17:41.185,hnsw_pickle,32,1M,300,text2image,100,300,97.5,181,310.1,6943.9,48
2024-08-02 13:18:10.094,hnsw_pickle,32,1M,300,text2image,100,400,98.3,143,409.9,8703.4,48
2024-08-02 13:18:44.813,hnsw_pickle,32,1M,300,text2image,100,500,98.8,119,509.6,10385.7,48
2024-08-02 13:50:00.455,hnsw_pickle,32,1M,500,text2image,1,1,32.3,6539,8.6,282.7,48
2024-08-02 13:50:01.841,hnsw_pickle,32,1M,500,text2image,1,5,62.8,2980,14.2,530.5,48
2024-08-02 13:50:03.827,hnsw_pickle,32,1M,500,text2image,1,10,74.7,2072,19.7,731.1,48
2024-08-02 13:50:06.799,hnsw_pickle,32,1M,500,text2image,1,20,84.2,1384,30.0,1060.0,48
2024-08-02 13:50:10.639,hnsw_pickle,32,1M,500,text2image,1,30,88.4,1065,40.1,1352.7,48
2024-08-02 13:50:16.111,hnsw_pickle,32,1M,500,text2image,1,50,92.5,746,60.2,1887.5,48
2024-08-02 13:50:23.086,hnsw_pickle,32,1M,500,text2image,1,70,94.6,585,80.2,2384.0,48
2024-08-02 13:50:31.514,hnsw_pickle,32,1M,500,text2image,1,90,95.8,485,100.2,2853.7,48
2024-08-02 13:50:40.624,hnsw_pickle,32,1M,500,text2image,1,100,96.2,448,110.2,3082.4,48
2024-08-02 13:50:56.314,hnsw_pickle,32,1M,500,text2image,1,200,98.3,260,210.1,5191.8,48
2024-08-02 13:51:18.123,hnsw_pickle,32,1M,500,text2image,1,300,99.0,187,309.8,7114.3,48
2024-08-02 13:51:45.794,hnsw_pickle,32,1M,500,text2image,1,400,99.3,147,409.5,8924.9,48
2024-08-02 13:52:19.143,hnsw_pickle,32,1M,500,text2image,1,500,99.5,122,509.3,10655.5,48
2024-08-02 13:52:21.150,hnsw_pickle,32,1M,500,text2image,10,10,71.0,2053,19.7,731.1,48
2024-08-02 13:52:24.143,hnsw_pickle,32,1M,500,text2image,10,20,81.4,1372,30.0,1060.0,48
2024-08-02 13:52:28.012,hnsw_pickle,32,1M,500,text2image,10,30,86.3,1059,40.1,1352.7,48
2024-08-02 13:52:33.492,hnsw_pickle,32,1M,500,text2image,10,50,91.2,746,60.2,1887.5,48
2024-08-02 13:52:40.478,hnsw_pickle,32,1M,500,text2image,10,70,93.6,585,80.2,2384.0,48
2024-08-02 13:52:48.899,hnsw_pickle,32,1M,500,text2image,10,90,95.0,485,100.2,2853.7,48
2024-08-02 13:52:58.100,hnsw_pickle,32,1M,500,text2image,10,100,95.6,443,110.2,3082.4,48
2024-08-02 13:53:13.805,hnsw_pickle,32,1M,500,text2image,10,200,98.0,260,210.1,5191.8,48
2024-08-02 13:53:35.636,hnsw_pickle,32,1M,500,text2image,10,300,98.8,187,309.8,7114.3,48
2024-08-02 13:54:03.328,hnsw_pickle,32,1M,500,text2image,10,400,99.2,147,409.5,8924.9,48
2024-08-02 13:54:36.667,hnsw_pickle,32,1M,500,text2image,10,500,99.4,122,509.3,10655.5,48
2024-08-02 13:54:46.176,hnsw_pickle,32,1M,500,text2image,100,100,91.7,447,110.2,3082.4,48
2024-08-02 13:55:02.280,hnsw_pickle,32,1M,500,text2image,100,200,96.3,260,210.1,5191.8,48
2024-08-02 13:55:24.479,hnsw_pickle,32,1M,500,text2image,100,300,97.8,187,309.8,7114.3,48
2024-08-02 13:55:52.549,hnsw_pickle,32,1M,500,text2image,100,400,98.5,147,409.5,8924.9,48
2024-08-02 13:56:26.329,hnsw_pickle,32,1M,500,text2image,100,500,99.0,122,509.3,10655.5,48
2024-08-02 13:02:17.437,hnsw_pickle,32,10M,100,text2image,1,1,20.7,4307,9.2,330.3,48
2024-08-02 13:02:19.418,hnsw_pickle,32,10M,100,text2image,1,5,47.4,2082,15.5,623.6,48
2024-08-02 13:02:22.243,hnsw_pickle,32,10M,100,text2image,1,10,59.8,1456,21.5,862.6,48
2024-08-02 13:02:26.420,hnsw_pickle,32,10M,100,text2image,1,20,70.9,983,32.2,1243.5,48
2024-08-02 13:02:31.786,hnsw_pickle,32,10M,100,text2image,1,30,76.5,764,42.6,1577.1,48
2024-08-02 13:02:39.344,hnsw_pickle,32,10M,100,text2image,1,50,82.5,542,63.0,2179.7,48
2024-08-02 13:02:48.963,hnsw_pickle,32,10M,100,text2image,1,70,85.8,426,83.4,2735.5,48
2024-08-02 13:03:00.528,hnsw_pickle,32,10M,100,text2image,1,90,88.0,354,103.7,3259.7,48
2024-08-02 13:03:13.025,hnsw_pickle,32,10M,100,text2image,1,100,88.9,327,113.8,3514.4,48
2024-08-02 13:03:34.464,hnsw_pickle,32,10M,100,text2image,1,200,93.4,190,214.9,5851.7,48
2024-08-02 13:04:04.200,hnsw_pickle,32,10M,100,text2image,1,300,95.2,137,315.6,7967.0,48
2024-08-02 13:04:41.876,hnsw_pickle,32,10M,100,text2image,1,400,96.3,108,416.0,9947.7,48
2024-08-02 13:05:27.060,hnsw_pickle,32,10M,100,text2image,1,500,97.0,90,516.4,11838.6,48
2024-08-02 13:05:29.878,hnsw_pickle,32,10M,100,text2image,10,10,56.6,1460,21.5,862.6,48
2024-08-02 13:05:34.030,hnsw_pickle,32,10M,100,text2image,10,20,68.1,991,32.2,1243.5,48
2024-08-02 13:05:39.365,hnsw_pickle,32,10M,100,text2image,10,30,74.2,770,42.6,1577.1,48
2024-08-02 13:05:46.875,hnsw_pickle,32,10M,100,text2image,10,50,80.7,546,63.0,2179.7,48
2024-08-02 13:05:56.407,hnsw_pickle,32,10M,100,text2image,10,70,84.4,429,83.4,2735.5,48
2024-08-02 13:06:07.876,hnsw_pickle,32,10M,100,text2image,10,90,86.8,357,103.7,3259.7,48
2024-08-02 13:06:20.291,hnsw_pickle,32,10M,100,text2image,10,100,87.8,329,113.8,3514.4,48
2024-08-02 13:06:41.549,hnsw_pickle,32,10M,100,text2image,10,200,92.8,192,214.9,5851.7,48
2024-08-02 13:07:11.002,hnsw_pickle,32,10M,100,text2image,10,300,94.9,138,315.6,7967.0,48
2024-08-02 13:07:48.346,hnsw_pickle,32,10M,100,text2image,10,400,96.0,109,416.0,9947.7,48
2024-08-02 13:08:33.032,hnsw_pickle,32,10M,100,text2image,10,500,96.8,91,516.4,11838.6,48
2024-08-02 13:08:45.424,hnsw_pickle,32,10M,100,text2image,100,100,82.7,339,113.8,3514.4,48
2024-08-02 13:09:05.982,hnsw_pickle,32,10M,100,text2image,100,200,89.8,201,214.9,5851.7,48
2024-08-02 13:09:33.717,hnsw_pickle,32,10M,100,text2image,100,300,92.8,148,315.6,7967.0,48
2024-08-02 13:10:07.539,hnsw_pickle,32,10M,100,text2image,100,400,94.4,120,416.0,9947.7,48
2024-08-02 13:10:46.930,hnsw_pickle,32,10M,100,text2image,100,500,95.5,104,516.4,11838.6,48
2024-08-02 13:39:55.087,hnsw_pickle,32,10M,300,text2image,1,1,22.4,4746,9.3,334.9,48
2024-08-02 13:39:56.803,hnsw_pickle,32,10M,300,text2image,1,5,50.1,2401,15.4,625.2,48
2024-08-02 13:39:59.240,hnsw_pickle,32,10M,300,text2image,1,10,62.3,1683,21.1,863.0,48
2024-08-02 13:40:02.858,hnsw_pickle,32,10M,300,text2image,1,20,73.3,1134,31.7,1250.5,48
2024-08-02 13:40:07.516,hnsw_pickle,32,10M,300,text2image,1,30,78.8,879,41.9,1592.2,48
2024-08-02 13:40:14.120,hnsw_pickle,32,10M,300,text2image,1,50,84.6,619,62.3,2218.5,48
2024-08-02 13:40:22.549,hnsw_pickle,32,10M,300,text2image,1,70,87.6,485,82.6,2797.7,48
2024-08-02 13:40:32.764,hnsw_pickle,32,10M,300,text2image,1,90,89.6,399,102.8,3346.6,48
2024-08-02 13:40:43.823,hnsw_pickle,32,10M,300,text2image,1,100,90.3,369,112.9,3612.4,48
2024-08-02 13:41:02.957,hnsw_pickle,32,10M,300,text2image,1,200,94.4,213,213.9,6067.8,48
2024-08-02 13:41:29.647,hnsw_pickle,32,10M,300,text2image,1,300,96.0,152,314.6,8297.5,48
2024-08-02 13:42:03.598,hnsw_pickle,32,10M,300,text2image,1,400,96.9,120,415.0,10386.0,48
2024-08-02 13:42:44.659,hnsw_pickle,32,10M,300,text2image,1,500,97.5,99,515.3,12381.0,48
2024-08-02 13:42:47.128,hnsw_pickle,32,10M,300,text2image,10,10,58.8,1668,21.1,863.0,48
2024-08-02 13:42:50.791,hnsw_pickle,32,10M,300,text2image,10,20,70.3,1122,31.7,1250.5,48
2024-08-02 13:42:55.508,hnsw_pickle,32,10M,300,text2image,10,30,76.2,869,41.9,1592.2,48
2024-08-02 13:43:02.191,hnsw_pickle,32,10M,300,text2image,10,50,82.6,612,62.3,2218.5,48
2024-08-02 13:43:10.722,hnsw_pickle,32,10M,300,text2image,10,70,86.2,479,82.6,2797.7,48
2024-08-02 13:43:21.018,hnsw_pickle,32,10M,300,text2image,10,90,88.4,397,102.8,3346.6,48
2024-08-02 13:43:32.180,hnsw_pickle,32,10M,300,text2image,10,100,89.3,366,112.9,3612.4,48
2024-08-02 13:43:51.469,hnsw_pickle,32,10M,300,text2image,10,200,93.9,211,213.9,6067.8,48
2024-08-02 13:44:18.354,hnsw_pickle,32,10M,300,text2image,10,300,95.8,151,314.6,8297.5,48
2024-08-02 13:44:52.477,hnsw_pickle,32,10M,300,text2image,10,400,96.7,119,415.0,10386.0,48
2024-08-02 13:45:33.673,hnsw_pickle,32,10M,300,text2image,10,500,97.4,99,515.3,12381.0,48
2024-08-02 13:45:45.287,hnsw_pickle,32,10M,300,text2image,100,100,84.4,364,112.9,3612.4,48
2024-08-02 13:46:05.011,hnsw_pickle,32,10M,300,text2image,100,200,91.1,211,213.9,6067.8,48
2024-08-02 13:46:32.346,hnsw_pickle,32,10M,300,text2image,100,300,93.9,151,314.6,8297.5,48
2024-08-02 13:47:06.929,hnsw_pickle,32,10M,300,text2image,100,400,95.4,119,415.0,10386.0,48
2024-08-02 13:47:48.549,hnsw_pickle,32,10M,300,text2image,100,500,96.3,98,515.3,12381.0,48
2024-08-01 17:19:47.594,hnsw_faiss,32,1M,100,bigann,1,1,34.0,15916,0.5,103.2,48
2024-08-01 17:19:47.620,hnsw_faiss,32,1M,100,bigann,1,5,71.6,8263,0.0,275.3,48
2024-08-01 17:19:47.658,hnsw_faiss,32,1M,100,bigann,1,10,84.5,5688,0.0,435.3,48
2024-08-01 17:19:47.716,hnsw_faiss,32,1M,100,bigann,1,20,93.6,3693,0.0,734.6,48
2024-08-01 17:19:47.794,hnsw_faiss,32,1M,100,bigann,1,30,96.1,2709,0.0,1036.0,48
2024-08-01 17:19:47.906,hnsw_faiss,32,1M,100,bigann,1,50,98.4,1872,0.0,1649.9,48
2024-08-01 17:19:48.053,hnsw_faiss,32,1M,100,bigann,1,70,99.2,1429,0.0,2269.8,48
2024-08-01 17:19:48.233,hnsw_faiss,32,1M,100,bigann,1,90,99.5,1164,0.0,2891.9,48
2024-08-01 17:19:48.430,hnsw_faiss,32,1M,100,bigann,1,100,99.6,1065,0.0,3203.1,48
2024-08-01 17:19:48.776,hnsw_faiss,32,1M,100,bigann,1,200,99.9,604,0.0,6313.2,48
2024-08-01 17:19:49.261,hnsw_faiss,32,1M,100,bigann,1,300,100.0,430,0.0,9416.6,48
2024-08-01 17:19:49.873,hnsw_faiss,32,1M,100,bigann,1,400,100.0,341,0.0,12512.8,48
2024-08-01 17:19:50.607,hnsw_faiss,32,1M,100,bigann,1,500,100.0,284,0.0,15602.8,48
2024-08-01 17:19:50.646,hnsw_faiss,32,1M,100,bigann,10,10,75.9,5683,0.0,435.3,48
2024-08-01 17:19:50.705,hnsw_faiss,32,1M,100,bigann,10,20,87.5,3685,0.0,734.6,48
2024-08-01 17:19:50.784,hnsw_faiss,32,1M,100,bigann,10,30,92.4,2702,0.0,1036.0,48
2024-08-01 17:19:50.898,hnsw_faiss,32,1M,100,bigann,10,50,96.5,1871,0.0,1649.9,48
2024-08-01 17:19:51.046,hnsw_faiss,32,1M,100,bigann,10,70,98.0,1430,0.0,2269.8,48
2024-08-01 17:19:51.226,hnsw_faiss,32,1M,100,bigann,10,90,98.8,1165,0.0,2891.9,48
2024-08-01 17:19:51.423,hnsw_faiss,32,1M,100,bigann,10,100,99.0,1068,0.0,3203.1,48
2024-08-01 17:19:51.770,hnsw_faiss,32,1M,100,bigann,10,200,99.8,604,0.0,6313.2,48
2024-08-01 17:19:52.267,hnsw_faiss,32,1M,100,bigann,10,300,99.9,421,0.0,9416.6,48
2024-08-01 17:19:52.897,hnsw_faiss,32,1M,100,bigann,10,400,100.0,332,0.0,12512.8,48
2024-08-01 17:19:53.679,hnsw_faiss,32,1M,100,bigann,10,500,100.0,267,0.0,15602.8,48
2024-08-01 17:19:53.942,hnsw_faiss,32,1M,100,bigann,100,100,94.8,1039,0.0,3203.1,48
2024-08-01 17:19:54.352,hnsw_faiss,32,1M,100,bigann,100,200,98.5,587,0.0,6313.2,48
2024-08-01 17:19:54.902,hnsw_faiss,32,1M,100,bigann,100,300,99.3,422,0.0,9416.6,48
2024-08-01 17:19:55.603,hnsw_faiss,32,1M,100,bigann,100,400,99.6,322,0.0,12512.8,48
2024-08-01 17:19:56.406,hnsw_faiss,32,1M,100,bigann,100,500,99.8,278,0.0,15602.8,48
2024-08-01 17:36:50.655,hnsw_faiss,32,1M,300,bigann,1,1,36.0,10365,0.5,116.0,48
2024-08-01 17:36:50.684,hnsw_faiss,32,1M,300,bigann,1,5,74.2,7479,0.0,319.3,48
2024-08-01 17:36:50.726,hnsw_faiss,32,1M,300,bigann,1,10,87.1,5157,0.0,509.0,48
2024-08-01 17:36:50.790,hnsw_faiss,32,1M,300,bigann,1,20,95.3,3277,0.0,869.0,48
2024-08-01 17:36:50.876,hnsw_faiss,32,1M,300,bigann,1,30,97.7,2469,0.0,1235.7,48
2024-08-01 17:36:51.005,hnsw_faiss,32,1M,300,bigann,1,50,99.4,1628,0.0,1986.3,48
2024-08-01 17:36:51.172,hnsw_faiss,32,1M,300,bigann,1,70,99.7,1256,0.0,2747.3,48
2024-08-01 17:36:51.380,hnsw_faiss,32,1M,300,bigann,1,90,99.8,1006,0.0,3511.4,48
2024-08-01 17:36:51.607,hnsw_faiss,32,1M,300,bigann,1,100,99.8,923,0.0,3893.4,48
2024-08-01 17:36:52.004,hnsw_faiss,32,1M,300,bigann,1,200,99.9,526,0.0,7724.6,48
2024-08-01 17:36:52.558,hnsw_faiss,32,1M,300,bigann,1,300,100.0,376,0.0,11556.2,48
2024-08-01 17:36:53.259,hnsw_faiss,32,1M,300,bigann,1,400,100.0,297,0.0,15389.0,48
2024-08-01 17:36:54.095,hnsw_faiss,32,1M,300,bigann,1,500,100.0,249,0.0,19218.5,48
2024-08-01 17:36:54.138,hnsw_faiss,32,1M,300,bigann,10,10,78.9,5180,0.0,509.0,48
2024-08-01 17:36:54.202,hnsw_faiss,32,1M,300,bigann,10,20,90.1,3330,0.0,869.0,48
2024-08-01 17:36:54.289,hnsw_faiss,32,1M,300,bigann,10,30,94.4,2483,0.0,1235.7,48
2024-08-01 17:36:54.417,hnsw_faiss,32,1M,300,bigann,10,50,97.8,1655,0.0,1986.3,48
2024-08-01 17:36:54.583,hnsw_faiss,32,1M,300,bigann,10,70,99.0,1264,0.0,2747.3,48
2024-08-01 17:36:54.789,hnsw_faiss,32,1M,300,bigann,10,90,99.4,1022,0.0,3511.4,48
2024-08-01 17:36:55.012,hnsw_faiss,32,1M,300,bigann,10,100,99.5,944,0.0,3893.4,48
2024-08-01 17:36:55.405,hnsw_faiss,32,1M,300,bigann,10,200,99.9,532,0.0,7724.6,48
2024-08-01 17:36:55.956,hnsw_faiss,32,1M,300,bigann,10,300,100.0,379,0.0,11556.2,48
2024-08-01 17:36:56.654,hnsw_faiss,32,1M,300,bigann,10,400,100.0,299,0.0,15389.0,48
2024-08-01 17:36:57.486,hnsw_faiss,32,1M,300,bigann,10,500,100.0,251,0.0,19218.5,48
2024-08-01 17:36:57.769,hnsw_faiss,32,1M,300,bigann,100,100,96.7,928,0.0,3893.4,48
2024-08-01 17:36:58.221,hnsw_faiss,32,1M,300,bigann,100,200,99.3,525,0.0,7724.6,48
2024-08-01 17:36:58.828,hnsw_faiss,32,1M,300,bigann,100,300,99.8,377,0.0,11556.2,48
2024-08-01 17:36:59.582,hnsw_faiss,32,1M,300,bigann,100,400,99.9,298,0.0,15389.0,48
2024-08-01 17:37:00.475,hnsw_faiss,32,1M,300,bigann,100,500,99.9,248,0.0,19218.5,48
2024-08-01 18:16:44.335,hnsw_faiss,32,1M,500,bigann,1,1,36.2,9415,0.5,118.9,48
2024-08-01 18:16:44.366,hnsw_faiss,32,1M,500,bigann,1,5,74.4,7189,0.0,332.0,48
2024-08-01 18:16:44.409,hnsw_faiss,32,1M,500,bigann,1,10,87.5,4904,0.0,532.7,48
2024-08-01 18:16:44.477,hnsw_faiss,32,1M,500,bigann,1,20,95.5,3146,0.0,910.5,48
2024-08-01 18:16:44.568,hnsw_faiss,32,1M,500,bigann,1,30,98.0,2336,0.0,1296.8,48
2024-08-01 18:16:44.703,hnsw_faiss,32,1M,500,bigann,1,50,99.3,1561,0.0,2089.5,48
2024-08-01 18:16:44.880,hnsw_faiss,32,1M,500,bigann,1,70,99.6,1181,0.0,2893.9,48
2024-08-01 18:16:45.099,hnsw_faiss,32,1M,500,bigann,1,90,99.8,960,0.0,3701.3,48
2024-08-01 18:16:45.336,hnsw_faiss,32,1M,500,bigann,1,100,99.9,881,0.0,4106.1,48
2024-08-01 18:16:45.757,hnsw_faiss,32,1M,500,bigann,1,200,100.0,496,0.0,8158.2,48
2024-08-01 18:16:46.345,hnsw_faiss,32,1M,500,bigann,1,300,100.0,355,0.0,12216.0,48
2024-08-01 18:16:47.088,hnsw_faiss,32,1M,500,bigann,1,400,100.0,280,0.0,16277.5,48
2024-08-01 18:16:47.979,hnsw_faiss,32,1M,500,bigann,1,500,100.0,234,0.0,20338.4,48
